LATITUD;LONGITUD;IDENTIFICADOR;NOMBRE PARADERO;VIA PARADERO;DIRECCION PARADERO
4.701033553;-74.042743379;018A01;Br. Santa Bárbara Central;AK 15;AK 15 - Cl 122
4.702920571;-74.042969377;301A01;CC. Unicentro;AK 15;AK 15 - CL 124
4.704441588;-74.043869399;184A01;Hotel Estelar la Fontana;Av. Cl 127;AC 127 - AK 15A
4.686208389;-74.035006198;166A01;Escuela de Caballería I;AK 7;AK 7 - Cl 108A
4.686915396;-74.035244202;157A01;Br. Santa Ana Occidental;AK 7;AK 7 - Cl 108A
4.688889409;-74.034446167;049A01;Br. Santa Ana;AK 7;AK 7 - Cl 110 A
4.689254414;-74.034812177;167A01;Br. Santa Ana Occidental;AK 7;AK 7 - Cl 110
4.692183432;-74.033358115;048A01;C.C. Hacienda Santa Barbará;AK 7;AK 7 - Cl 114
4.692677438;-74.033667123;168A01;C.C. Hacienda Santa Barbará;AK 7;AK 7 - Cl 113
4.694216446;-74.032715084;169A01;Fundación Sagrado Corazón;AK 7;AK 7 - Cl 116
4.694953453;-74.032774083;170A01;Asociación Medica de los Andes;AK 7;AK 7 - Cl 117
4.695697455;-74.031902050;171A01;Alcaldía de Usaquén;AK 7;AK 7 - Cl 119
4.696229460;-74.031943049;123A01;Instituto Carlos Ardila Lule;AK 7;AK 7 - Cl 119A
4.698224466;-74.029832970;172A01;C.C. Paseo Real;AK 7;AK 7 - Cl 121
4.698584469;-74.029840969;173A01;Colsubsidio;AK 7;AK 7 - Cl 123
4.700961484;-74.028779923;174A01;Cl 124;AK 7;AK 7 - Cl 124
4.701114484;-74.028434911;175A01;Br. San Gabriel Norte II;AK 7;AK 7 - Cl 126
4.703274503;-74.028479902;252A01;Hotel Bogotá Regency;AK 7;AK 7 - Cl 127
4.703534506;-74.028683907;251A01;Hotel Bogotá Regency;AK 7;AK 7 - Cl 127A
4.705441519;-74.028074878;566A01;Agrupación Tivoli;CL 127C;CL 127C - KR 6A
4.705988525;-74.028403886;250A01;Br. Ginebra II;AK 7;AK 7 - Cl 127C
4.706362529;-74.028563889;249A01;Pq. Ginebra;AK 7;AK 7 - Cl 127 Bis
4.708000544;-74.028695886;247A01;Br. Bella Suiza;AK 7;AK 7 - Cl 129
4.709519556;-74.028465871;248A01;Br. Ginebra;AK 7;AK 7 - Cl 130
4.711210572;-74.028784873;246A01;AC 134;AK 7;AK 7 - Cl 132
4.712019581;-74.029336887;245A01;AC 134;AK 7;AK 7 - Cl 134
4.713831596;-74.029183873;244A01;Br. Segundo Contador;AK 7;AK 7 - Cl 135
4.713823594;-74.028844862;047A01;Br. Segundo Contador;AK 7;AK 7 - Cl 135
4.715741609;-74.028554843;243A01;C.C. Palatino;AK 7;AK 7 - Cl 140
4.703314497;-74.027234861;508A01;Urbanización Miraflores;CL 127A;CL 127A - Tv  5C
4.705265507;-74.025941809;509A01;Br San Gabriel;Cl 127C;Cl 127C - Kr 5
4.703761486;-74.024151758;507A01;Br El Pañuelito;CALE 127A BIS;CALE 127A BIS - KR 2A
4.704911492;-74.023479730;510A01;Br Ginebra;Cl 127C;Cl 127C - KR 2B
4.668082150;-74.017501714;515A01;Tv  12A;Tv  12A E;CL 100A - Tv 12A ESTE
4.669596160;-74.016917687;362A01;CL 102;Cl 102;Cl 102 - Kr 11 E
4.670909167;-74.016156656;363A01;Iglesia Sta. Ma. del Monte;KM 5 Vía la Calera;Dg 102A - Kr 11 E
4.717620189;-74.143313592;072A05;Bodegas principales ETB;Cl 64;Cl 64 - Kr 126A
4.717697189;-74.143106585;073A05;Col. Tomas Alva Edison ETB;Cl 64;Cl 64 - Kr 126A-34
4.715878075;-74.123061936;238A04;Pq. Villas de Granada;Cl 77;Cl 77 - Kr 111C
4.716754083;-74.123166936;096A04;CAI Villas de Granada;Kr  112 A;Kr 112 A - CL 77C
4.716819085;-74.123383942;095A04;CAI Villas de Granada;Kr 112A;Kr 112A - Cl 77A
4.722796131;-74.122361880;018A04;Br Engativá el Dorado;Cl 80;AC 80 - Kr 114
4.723066132;-74.122018867;320A04;Surtimax;AC  80;AC 80 - AK 114
4.717227081;-74.121854890;241A04;Pq. Público Villas de Granada;Cl 78;Cl 78 - Kr 111D Bis
4.718658088;-74.120920853;097A04;Colegio Phillipe Costeaur;Kr 112A;Kr 112A - Cl 78F
4.719588098;-74.121245859;099A04;Kr 112 C;Cl 79;Cl 79 - Kr 112C
4.718474086;-74.120689846;098A04;Policlínico Santa Cruz;Kr 112F;Kr 112F - Cl 78D
4.719415086;-74.119145791;315A04;N/A;AC 80;KR 112A
4.719880100;-74.121212856;100A04;Br. Villas de Granada I;Cl 79;Cl 79 - Kr 112F
4.721273114;-74.121565861;081A04;AK 114;Kr  114;Kr 114 - AC 80
4.721136111;-74.121165849;039A04;Éxito Occidente;Kr 114;AK 114 - Cl 79
4.721854113;-74.120320817;082A04;Cl 80;Kr 114;Kr 114 - Cl 80
4.722116116;-74.120526823;038A04;Av. el Cortijo;Kr 114;AK 114 - Cl 80
4.723817129;-74.120028798;244A04;LOS SAUCES W-E;Cl 81;Cl 81 - 115-15
4.723880129;-74.119980796;245A04;LOS SAUCES E-W;Cl 81;Cl 81 - Kr 115
4.726822183;-74.125826974;065A04;Río Bogotá - Cl 80;Cl 80;AC 80 - Kr 119
4.724684152;-74.123373904;017A04;Gimnasio Moderno Montesoriano;AC 80;AC 80 Kr 116B
4.727426177;-74.123616898;061A04;El Cortijo;Kr  119;Kr 119 - 80 A
4.728244183;-74.123354886;060A04;El Cortijo;Kr  119;Kr 119 - 81
4.726162150;-74.120374798;317A04;El Cortijo;KR 116A;N/A
4.726385153;-74.120521802;133A04;El Cortijo;Kr  116A;Kr 116A - 81-84(EN FRENTE)
4.727790163;-74.120152783;059A04;El Cortijo;Cl 83 A;Cl 83 A - 118 A - 35
4.728396169;-74.120217782;058A04;El Cortijo;Cl 83;Cl 83 - 118 - 29 (FRENTE)
4.744345348;-74.128578978;140A03;Br. Santa Rita de Suba KR 158B;Cl 138;Cl 138 - Kr 158B
4.744436349;-74.128569977;139A03;Br. Santa Rita de Suba;Cl 138;Cl 138 - Kr 158B
4.740945296;-74.123957843;248A03;Pq Lisboa;Kr  154;Kr 154 - Cl 131
4.742023308;-74.124416853;125A03;Cl 132;Kr  154;Kr 154 - Cl 132
4.740636288;-74.122924811;126A03;Br Lisboa;Cl 130;Cl 130 - Kr 153
4.742988310;-74.123235809;504A03;Br Lisboa;Cl 132D;Cl 132D - Kr 152
4.742585303;-74.122451786;257A03;Kr 152;Kr  152;Kr 152 - Cl 132
4.744678337;-74.125665881;144A03;Br. Santa Rita de Suba KR 154;Cl 138;Cl 138 - Kr 154
4.744805338;-74.125729882;143A03;Br. Santa Rita de Suba KR 154A;Cl 138;Cl 138 - Kr 154A Bis
4.745801331;-74.122489771;145A03;Br. San Pedro;Cl 138;Cl 138 - Kr 151A
4.745924332;-74.122539772;146A03;Br. San Pedro;Cl 138;Cl 138 - Kr 151A
4.746943332;-74.120660706;147A03;Br. San Pedro;Kr 149B;Kr 149B - Cl 138
4.746907331;-74.120532702;148A03;Br. San Pedro;Cl Kr 149B;Kr 149B - Cl 138
4.747316325;-74.118688639;150A03;Br. Berlín;Cl 139;Cl 139 - Kr 147
4.747416325;-74.118401629;149A03;Br. Berlín;Cl 139;Cl 139 - Kr 147
4.717017057;-74.117373744;083A04;Br Portal del mortiño;Cl 80;Cl 80 - 109 A
4.746980305;-74.115148525;152A03;Br. Berlín;Cl 139;Cl 139 - Kr 140A
4.747116306;-74.115138524;151A03;Br. Berlín;Cl 139;Cl 139 - Kr 140B Bis
4.746288283;-74.111921422;077A03;Br. Tibabuyes Universal;Cl 139;Cl 138 - Kr 129B
4.746433283;-74.111771417;076A03;IED Tibabuyes;Cl 139;Cl 139 - Kr 129B
4.747592301;-74.113333462;372A03;San Carlos de Tibabuyes;AK 136A;AK 136A - Cl 142A
4.748034306;-74.113492465;418A03;Br. San Carlos de Tibabuyes;Kr 138A;Kr 138A - Cl 142A
4.739561209;-74.108739351;159A03;IED La Gaitana;Kr 125;Kr 125 - Cl 131A
4.738641199;-74.108337342;162A03;Br. La Gaitana;Cl 131A;Cl 131A - Tv  124 A Bis
4.738739199;-74.108180337;161A03;IED La Gaitana;Cl 131A;Cl 131A - Kr 124B
4.739631209;-74.108549344;160A03;Br. La Gaitana;Kr 125;Kr 125 - Cl 132 Bis
4.738219184;-74.106080271;164A03;Br. Tibabuyes;Cl 132;Cl 132 - Kr 123
4.738587189;-74.106471282;163A03;Br. La Gaitana Oriental;Cl 132;Cl 132 - Kr 123B
4.737315164;-74.103478190;026A03;Br. Aures II;AC 132;AC 132 - Kr 109A
4.737692167;-74.103480188;027A03;Br Villa María;AC 132;AC 132 - Kr 110A
4.741485222;-74.107989317;157A03;Br. La Gaitana;Kr 125;Kr 125 - Cl 134
4.741447221;-74.107854313;158A03;Br. La Gaitana;Kr 125;Kr 125 - Cl 134
4.742691235;-74.108567330;156A03;Br. La Gaitana;Cl 135B;Cl 135B - Kr 126A
4.742832236;-74.108434325;155A03;Br. La Gaitana;Cl 135B;Cl 135B - Kr 126
4.744226245;-74.107973303;315A03;Br. La Gaitana;Kr 126A;Kr 126A - CL 138
4.745468260;-74.108764323;075A03;Br. Tibabuyes Universal;Cl 139;Cl 138 - Kr 127
4.744663249;-74.107889298;314A03;Br. La Gaitana;Kr 126A;Kr 126A - CL 138A
4.745417256;-74.107933296;074A03;CAI La Gaitana;Cl 139;Cl 139 - Tv  127
4.748480284;-74.108357295;318A03;Kr 127C;Cl 143;Cl 143 - Kr 127C
4.748205272;-74.106294228;323A03;Br. Lombardía;AK 118;AK 118 - Cl 143
4.725961015;-74.093232910;365A03;Br San Cayetano;Cl 129B;Cl 129B - Kr 94B
4.726191018;-74.093402914;366A03;UPA Rincón;Cl 129B;Cl 129B - Kr 94B
4.727614034;-74.094156932;350A03;Br San Cayetano;Kr 95A;Kr 95A - Cl 129B
4.727597033;-74.094065929;351A03;Br. El Rincón Norte;Kr 95A;Kr 95A - Cl 129C
4.728501050;-74.095801981;348A03;Br San Cayetano;Cl 129C;Cl 129C - Kr 97 Bis
4.728508049;-74.095707978;349A03;Br. San Cayetano;Cl 129C;Cl 129C - Kr 97A
4.730167071;-74.097198019;524A03;IED Álvaro Gómez Hurtado;Kr 100A;Kr 100A - Cl 130
4.730524073;-74.096908008;525A03;IED Álvaro Gómez Hurtado;Kr 100A;Kr 100A - Cl 130
4.725141997;-74.090995840;062A03;Br. El Rincón;Kr 93;Kr 93 - Cl 129A
4.725649001;-74.090878834;367A03;Br. El Rincón;Dg 129B Bis;Dg 129B Bis - Kr 93
4.728068017;-74.089920791;111A03;Br. El Rincón Norte;Cl 130C;Cl 130C - Kr 93
4.730560038;-74.089812775;374A03;Br. El Rincón Norte;Kr 94;Kr 94 - Cl 131B
4.724577982;-74.089004778;059A03;Br. Villa Alcázar;AK 91;AK 91 - Cl 129 C
4.727610007;-74.088620751;058A03;IED Villa Elisa;AK 91;AK 91 - Cl 130D
4.730009021;-74.087367698;057A03;Br Altos de Chozica;AK 91;AK 91 - Cl 131D
4.731022028;-74.087034682;085A03;Br. Villa Elisa;Kr 91;Kr 91 - AC 132
4.736120140;-74.100748106;030A03;Br. Aures II;AC 132;AC 132 - Kr 105A
4.735486122;-74.098330030;025A03;Br. Costa Azul;AC 132;AC 132 - AK 104
4.732983096;-74.097284008;522A03;Br. Aures;Cl 131;Cl 131 - Kr 101A
4.732819090;-74.096495983;523A03;Br. Aures;Cl 131;Cl 131 - Kr 100A Bis
4.748016229;-74.098012958;189A03;Éxito Suba;Av. Suba;Av. Suba - Kr 107
4.746949215;-74.096968929;196A03;Éxito Suba;Av. Suba;Av. Suba - Kr 106
4.734041047;-74.085589620;113A03;Br Altos de Chozica;AK 91;AK 91 - Cl 135B
4.734374051;-74.085703622;112A03;Br. Villa Elisa;Kr 91;Kr 91 - Cl 135A
4.737821078;-74.085351593;206A03;Centro Suba;Av. Suba;Av. Suba - Kr 91
4.742181144;-74.090935755;043A03;Br. Sabana de Tibabuyes;Av. Suba;Av. Suba - Kr 98B
4.742603147;-74.090884751;197A03;Estación la Campiña;Av. Suba;Av. Suba - Kr 99A
4.749467308;-74.111551395;403A03;Br. Sabana de Tibabuyes;Cl 143;Cl143 - Kr 129A
4.749369307;-74.111516394;402A03;Sabana de Tibabuyes;Cl 143;Cl 143 - Kr 129A
4.748602286;-74.108520299;410A03;Br. Sabana de Tibabuyes;Cl 143;Cl143 - Kr 127D
4.749731292;-74.107718268;064A03;CED Don Bosco V;Cl 143A;Cl 143A Kr 127C
4.750446278;-74.103577128;193A03;ETB Tibabuyes;Av. Suba;Av. Suba - Kr 114C
4.750986284;-74.103999140;192A03;ETB Tibabuyes;Av. Suba;Av. Suba - Kr 114G
4.749498261;-74.101952080;194A03;Pq. Ciudad Cafam;Av. Suba;Av. Suba - Kr 113B
4.748608243;-74.099905017;195A03;Gimnasio Santo Tomás;Av. Suba;Av. Suba - Kr 109C
4.749126250;-74.100247026;191A03;Br. Tibabuyes;Av. Suba;Av. Suba - Kr 111A
4.715831845;-74.076443409;015A03;Montessori British School;Av. Boyacá;Av. Boyacá - Cl 128
4.718502862;-74.075203356;199A03;Estación Suba-Av. Boyacá;Av. Boyacá;Av. Boyacá - Cl 128 B
4.719250870;-74.075490361;198A03;Estación Suba-Av. Boyacá;Av. Boyacá;Av. Boyacá - Cl 128A
4.723537897;-74.073467274;005A02;Br. Ciudad Jardín Norte;Av. Boyacá;Av. Boyacá - Av. Suba
4.723423895;-74.073215267;106A02;Cl 152B;Av Boyacá;Av Boyacá - CL 131
4.719473858;-74.072644267;069A02;Br. Las Villas;Cl 129;Cl 129 - Kr 59B Bis
4.715827813;-74.069929196;037A02;Br. Las Villas;AK 58;AK 58 - Cl 128B
4.715776811;-74.069592185;152A02;Br. Villas III Sector;AK 58;AK 58 - Cl 128B
4.717580823;-74.068879153;153A02;Br. Villas III Sector;AK 58;AK 58 - Cl 129
4.718220832;-74.069439168;067A02;Br. Las Villas;Cl 129;Cl 129 - AK 58
4.727046934;-74.074910304;179A03;Estación Gratamira;Av. Suba;Av. Suba - Cl 134
4.727436936;-74.074562291;155A02;Estación Gratamira;Av. Suba;Av. Suba - Cl 136
4.731134970;-74.074996287;167A03;N/A;N/A;-
4.730641963;-74.074562275;156A02;Br. Iberia;Av. Suba;Av. Suba - AC 138
4.725665905;-74.071359195;021A02;AC 134;Kr  72;Kr 72 - Cl 132 BIS
4.725723897;-74.069689140;020A02;Br. Iberia;AC 134;AC 134 - Av. Boyacá
4.726988913;-74.070680166;022A02;Br Iberia;Kr  72;Kr 72 - AC 134
4.729334925;-74.069054101;108A02;AC 138;Av Boyacá;Av Boyacá - AC 138
4.729265923;-74.068654089;107A02;AC 138;Av Boyacá;Av Boyacá - AC 138
4.735356056;-74.085035595;449A03;Br. Altos de Chozica;Cl 137;Cl 137 - Kr 91
4.737249071;-74.084852580;086A03;Estación Suba-Tv  91;AK 91;AK 91 - AC 145
4.737894075;-74.084450564;182A03;C.C. Subazar;Av. Suba;Av. Suba - Kr 91
4.734946030;-74.080548450;207A03;Estación 21 Ángeles;Av. Suba;Av. Suba - Tv  84
4.735209031;-74.080244439;181A03;Estación 21 Ángeles;Av. Suba;Av. Suba - Kr 83
4.733968009;-74.077980371;180A03;Br. Altos de Suba;Av. Suba;Av. Suba - AC 138
4.732969995;-74.076912341;208A03;Br. Niza Suba;Av. Suba;Av. Suba - Kr 79
4.720667843;-74.067488093;036A02;Urb. La Colina Campestre;AK 58;AK 58 - Cl 131
4.723151859;-74.066371044;035A02;Urb. La Colina Campestre;AK 58;AK 58 - AC 134
4.724773878;-74.067426071;019A02;Br. Iberia;AC 134;AC 134 - Kr 58C
4.730564931;-74.068044062;094A02;Br Atenas Cl 139;Av. Boyacá;Av. Boyacá - Cl 139
4.734514958;-74.066602996;109A02;Cl 146B;Av Boyacá;Av Boyacá - Cl 146B
4.737020978;-74.066410977;004A02;AC 147;Kr  72;Kr 72 - AC 147
4.738366986;-74.065669946;003A02;Pq Jardines de la Colina;Kr  72;Kr 72 - Cl 147
4.740223000;-74.065328926;110A02;Cl 152B;Av Boyacá;Av Boyacá -  Cl 152B
4.740593005;-74.065661935;111A02;Cl 152B;Av Boyacá;Av Boyacá - Cl 152B
4.743506028;-74.065262908;051A02;Br Gilmar;Kr  72;Kr 72 - Cl 153
4.743482026;-74.064871895;052A02;Br Gilmar;Kr  72;Kr 72 - Cl 153
4.746795055;-74.065048885;113A02;Cl 163;Av Boyacá;Av Boyacá  - Cl 163
4.746570052;-74.064716875;112A02;Cl 163;Av Boyacá;Av Boyacá - Cl 163
4.751960101;-74.065292867;160A02;Pq Casablanca;Av Boyacá;Av Boyacá - Cl 167
4.752025100;-74.065003857;159A02;Pq Villa Olga;Av Boyacá;Av Boyacá - Cl 167
4.756031137;-74.065403851;161A02;Br San José de Bavaria;Av Boyacá;Av Boyacá - Cl 169B
4.751847076;-74.060518712;246A02;C. C. Portales;Kr  62;Kr 62 - Cl 168A
4.758662163;-74.066051859;002A02;Br Iragua;Kr  72;Kr 72 - Cl 170
4.756891123;-74.061213709;014A02;Pq San José de Bavaria;AC 170;AC 170 - Kr 65-31 (AL LADO)
4.749651052;-74.059297682;090A02;Br Portales del Norte;Cl 167;Cl 167 - Kr 58
4.749822053;-74.059244680;076A02;Colegio Alfonso Jaramillo;Cl 167;Cl 167 - Kr 58A
4.753001084;-74.060064691;245A02;LICEO MODERNO CAMPESTRE;Kr  62;Kr 62 - Cl 168A
4.754132088;-74.058852646;168A02;C. C. Portal 170;Cl 169 B;Cl 169 B - Dg 58
4.753599074;-74.056951586;163A02;Colegio San Simón;AC  170;AC 170 - Kr 56
4.753707075;-74.056897584;011A02;Br Villa del Prado;AC 170;AC 170 - Cl 56A
4.753058054;-74.053846487;167A02;Uniagraria;AC  170;AC 170 - Kr 54D
4.753380058;-74.054178497;164A02;KR 55;AC  170;AC 170 - Kr 54C
4.717070711;-74.047011440;029A01;AC 134;AK 19;AK 19 - CL 134
4.718194722;-74.047166440;303A01;AC 134;AK19;AK19 - CL 134
4.719642732;-74.046612415;282A01;Br El Contador;AK19;AK19 - Cl 135
4.721610749;-74.046685407;304A01;CAI Contador;AK19;AK19 - CL 137
4.722427753;-74.046192387;283A01;Cl 140;AK 19;AK 19 - CL 138
4.724439771;-74.046244379;116A01;CL 142;AK 19;AK 19 - CL 142
4.727332793;-74.045820351;305A01;Br. Los Cedros;AK19;AK19 - CL 145
4.727288791;-74.045483340;284A01;Br los Cerros;AK 19;AK 19 - Cl 145
4.729386808;-74.045302324;058A01;AC 147;AK 19;AK 19 - AC 147
4.730785820;-74.045196314;306A01;CL 148;AK 19;AK 19 - CL 148
4.731978827;-74.044645290;285A01;Br. Las Margaritas;AK 19;AK 19 - Cl 150
4.731910802;-74.039657127;269A01;Pq Lorena;Cl 151;Cl 151 - Kr 14B
4.730633781;-74.037514063;268A01;Br. Caobos Salazar;Cl 151;Cl 151 - AK 13A
4.732289832;-74.044944298;117A01;CL 150;AK 19;AK 19 - CL 150
4.734347846;-74.044388270;307A01;Pq. Público Las Margaritas;AK 19;AK 19 - CL 152
4.734202844;-74.044174264;286A01;Pq Público las Margaritas;AK19;AK19 - Cl 151
4.742364920;-74.045436265;369A01;Br. Las Orquídeas;Kr  21;Kr 21 - CL 161A
4.748271983;-74.047851315;070A02;Br. El Vergel;Kr 24;Kr 24 - Cl 3
4.746197949;-74.044583218;370A01;CL 164;Kr  21;Kr 21 - CL 164
4.732591827;-74.043522250;271A01;Pq. Las Margaritas;Cl 151;Cl 151 - Kr 17
4.732786828;-74.043440247;270A01;Pq. Las Margaritas;Cl 151;Cl 151 - Kr 17
4.737762872;-74.043643229;308A01;Pquía. Santa María Magdalena;AK 19;AK 19 - CL 154
4.738204874;-74.043168211;287A01;Br Estrella del Norte;AK 19;AK 19 - Cl 154
4.739264883;-74.043309210;309A01;Br. Estrella del Norte;AK 19;AK 19 - Cl 160
4.739950887;-74.042850192;545A01;Br. Estrella del Norte;Av. Santa Bárbara;AK 19 - Cl 160
4.740804898;-74.043645214;077A01;Br. Estrella del Norte;Av. de las Orquídeas;AC 161 - Kr 19A
4.741834904;-74.043111191;374A01;Br las Orquídeas;Kr  19A;Kr 19A - Cl 161A
4.745234937;-74.043798197;378A01;Br Toberín;Kr  20;Kr 20 - Cl 164A
4.744575930;-74.043524191;380A01;AC 164;Cl 164;Cl 164 - Kr 19B
4.748096959;-74.043303167;384A01;Cl 166;Kr  20;Kr 20 - Cl 166
4.715847612;-74.028854853;264A01;C.C. Palatino;AK 7;AK 7 - Cl 140
4.719011634;-74.027844804;240A01;Br. Cedro Narváez;AK 7;AK 7 - Cl 144
4.724712705;-74.032414926;010A01;Pq Cedritos;AK 9;AK 9 - Cl 146
4.724513701;-74.032038914;207A01;IED Usaquén;AK 9;AK 9 - Cl 146-40
4.727380728;-74.032383912;208A01;Parques de Capri;AK 9;AK 9 - Cl 149
4.727387726;-74.032028900;115A01;Pq Cedro Madeira;AK 9;AK 9 - Cl 151
4.728986747;-74.033453939;267A01;Parques de Capri;Cl 151;Cl 151 - Kr 11
4.730564752;-74.031873879;009A01;AC 153;AK 9;AK 9 - AC 153
4.731679764;-74.032241886;008A01;Cl 153;AK 9;AK 9 - Cl 153
4.724482693;-74.030416861;211A01;Br los Cedror Kr 7F;AC  147;AC 147 - Kr 7F
4.719520636;-74.027315784;241A01;Br. Bosque de Pinos I;AK 7;AK 7 - Cl 144
4.722375653;-74.025928725;239A01;Colegio Pureza de María;AK 7;AK 7 - Cl 147
4.723205661;-74.026190730;238A01;C.C. Show Place;AK 7;AK 7 - AC 147
4.724567670;-74.025575703;070A01;Museo Francisco de Paula Santa;AK 7;AK 7 - Cl 150
4.727041686;-74.024464654;237A01;Colegio Grecolatino;AK 7;AK 7 - Cl 148
4.728460698;-74.024520649;045A01;SENA Usaquén;AK 7;AK 7 - Cl 153
4.728713698;-74.024012631;236A01;IED Agustín Fernández;AK 7;AK 7 - Cl 155
4.732120725;-74.023652603;234A01;Br. Bosque de Pinos III Rural;AK 7;AK 7 - Cl 156
4.734940789;-74.031787855;007A01;Cl 156;AK 9;AK 9 - Cl 156
4.732797770;-74.031602859;393A01;Br Barrancas Kr 9;Cl 155;Cl 155 - Kr 9
4.735229784;-74.030191801;396A01;Cl 159;Cl 159;Cl 159 - Kr 8C Bis
4.733775767;-74.029310780;538A01;Br Barrancas Norte Cl 156A;Kr  8A;Kr 8A - Cl 156A
4.732860753;-74.027941739;397A01;Br Barrancas Kr 7H;Cl 156;Cl 156 - Kr 7H
4.736026785;-74.028994758;398A01;Cl 160;Kr  8B;Kr 8B - Cl 160
4.735188771;-74.027626718;533A01;Br Barrancas Norte Cl 159B;Kr  8;Kr 8 - Cl 159B
4.732669732;-74.024124616;235A01;Br. Barrancas Norte;Av. Alberto Lleras Camargo;AK 7 - Cl 156
4.734866752;-74.024382613;233A01;Br. Barrancas Norte;Av. Alberto Lleras Camargo;AK 7 - Cl 159C
4.734813750;-74.024077604;046A01;Br. Bosque de Pinos;AK 7;AK 7 - Cl 160
4.737994794;-74.027483699;405A01;Cl 161A;Kr 8B;Kr 8B - Cl 161A
4.738327793;-74.026722673;383A01;Br San Cristóbal Norte Kr 8;Kr  8;Kr 8 - CL 162
4.737673782;-74.025570638;377A01;Kr 7F;Cl 162;Cl 162 - Kr 7F
4.737207770;-74.023967588;351A01;Br San Cristóbal Norte Cl 162;Cl 162;Cl 162 - AK 7
4.738077780;-74.024458600;539A01;Br San Cristóbal Norte Cl 163;Cl 163;Cl 163 - kr 7A
4.737486767;-74.022752547;232A01;CAI Villa Nidia;AK 7;AK 7 - Cl 162A
4.738610776;-74.022750542;231A01;IED Divino Maestro;AK 7;AK 7 - Cl 163
4.741606800;-74.022451517;229A01;Servita;AK 7;AK 7 - Cl 165
4.741450797;-74.022047505;230A01;Servita;AK 7;AK 7 - Cl 165
4.744414823;-74.022084491;043A01;IED Cristóbal Colón;AK 7;AK 7 - Cl 166
4.744573825;-74.022399501;044A01;CUN sede Norte;AK 7;AK 7 - Cl 166
4.747748856;-74.023049506;227A01;Clínica San Juan Bosco;AK 7;AK 7 - Cl 170
4.748196859;-74.022879499;228A01;IED Friedrich Naumann;AK 7;AK 7 - Cl 170B
4.752206027;-74.050001366;098A02;Br Granada Norte;AC  170;AC 170 - Kr 49B
4.752738035;-74.050617383;105A02;Fundación Uniagraria;AC  170;AC 170 - Kr 49B
4.754764030;-74.046156227;087A02;Portal del Norte;Auto Norte;Auto Norte - Cl 174A
4.757402050;-74.045465192;145A01;C.C. Panamá;Auto Norte;Auto Norte - Dg 182
4.757789054;-74.045597194;088A02;Br Nueva Zelandia;Auto Norte;Auto Norte - Cl 178
4.764364106;-74.044677132;089A02;C. C.  Santafe;Auto Norte;Auto Norte - Cl 187
4.749338969;-74.043110154;422A01;Cl 169;Kr  20;Kr 20 - Cl 169
4.749849977;-74.043965180;420A01;Br. El Toberín;Kr  21;Kr 21 - CL 169
4.750811983;-74.043522161;027A01;Br la Uribe;AC 170;AC 170 - Kr 20A
4.763214085;-74.042440064;425A01;Br el Verbenal;Cl 187;Cl 187 - Kr 20
4.763364085;-74.042336060;426A01;IED Aquileo Parra;Cl 187;Cl 187 - Kr 19A-85 AL FRENTE
4.764630078;-74.038725936;429A01;Cl 187;Cl 187;Cl 187 - Kr 17B-11
4.764683078;-74.038468927;521A01;Br Verbenal II;Cl 187;Cl 187 - Kr 17-30
4.762524054;-74.037447904;431A01;Br. El Verbenal;KR 16;Kr 16 - CL 185
4.762566053;-74.037228897;432A01;Br. Verbenal San Antonio;KR 16;Kr 16 - CL 185
4.772398168;-74.043326048;102A02;Club Campestre el Rancho;Auto Norte;Auto Norte - CL 194
4.771963161;-74.042576025;274A01;Br Canaima;Auto Norte;Auto Norte - Cl 193
4.770780139;-74.040230955;424A01;Kr 19;Cl 193;Cl 193 - Kr 19
4.765285076;-74.037209883;458A01;Gimnasio Educativo Verbenal;Cl 188;Cl 188 - Kr 15B
4.770770129;-74.038211889;423A01;Kr 18;Cl 192;Cl 192 - Kr 18
4.764444063;-74.035868843;520A01;Br Balmoral;Cl 187;Cl 187 - Kr 15A
4.764280056;-74.034806809;434A01;Br. Verbenal San Antonio;CL 187;CL 187 - Kr 14
4.764015041;-74.032249727;439A01;Colegio Mayor José Celestino M;Cl 187;Cl 187 - Kr 11
4.764470033;-74.029877647;441A01;Centro Bienestar del Anciano;Kr  8C;Kr 8 C - 187A - 64
4.752329902;-74.024460530;320A01;Br. El Redil;AK 7;AK 7 - Cl 174
4.752674903;-74.024086516;321A01;Br. El Redil;AK 7;AK 7 - Cl 173
4.754584922;-74.024583523;190A01;Universidad de la Salle sede F;AK 7;AK 7 - Cl 175
4.754698922;-74.024288513;316A01;Colegio Claustro Moderno;AK 7;AK 7 - Cl 179
4.759141969;-74.026265555;062A01;IED Friedrich Naumann;AK 7;AK 7 - Cl 182
4.758932965;-74.025725539;063A01;Br. Horizontes Norte;AK 7;AK 7 - Cl 182
4.757066946;-74.025125528;060A01;Centro de Abastos del norte;AK 7;AK 7 - Cl 181
4.757062944;-74.024782517;061A01;IED el Codito;AK 7;AK 7 - Cl 181A
4.762755005;-74.027144566;065A01;Estación de Bombeo Codito I;AK 7;AK 7 - Cl 186
4.763107009;-74.027417574;064A01;Estación de bombeo Codito I;AK 7;AK 7 - Cl 186
4.764761999;-74.022583407;452A01;Cl 188;Kr 2;Kr 2 - Cl 188-33
4.764823000;-74.022568407;455A01;Acueducto Cl 187D;Kr  2;Kr 2 - Cl 185B 17 (Acueducto)
