FECHA DE CORTE;NUMERO_LOCALIDAD;NOMBRE_LOCALIDAD;DANE12_ESTABLECIMIENTO_EDUCATIVO;NOMBRE_ESTABLECIMIENTO_EDUCATIVO;NIT;DANE12_SEDE_EDUCATIVA;NOMBRE_SEDE_EDUCATIVA;CONSECUTIVO;ORDEN DE SEDE;SECTOR;CLASE;NATURALEZA JURIDICA;ZONA;DIRECCION;BARRIO;TELEFONO;FAX;EMAIL;WEB;CODIGO POSTAL;CALENDARIO;GENERO;JORNADAS;NIVELES;GRADOS PREESCOLAR;GRADOS BASICA PRIMARIA;GRADOS BASICA SECUNDARIA;GRADOS MEDIA;MODELO PEDAGOGICO PREESCOLAR;MODELO PEDAGOGICO BASICA PRIMARIA;MODELO PEDAGOGICO BASICA SECUNDARIA;MODELO PEDAGOGICO MEDIA;CARACTER PARA LA MEDIA;ESPECIALIDAD PARA LA MEDIA;ENFASIS PARA EL CARACTER ACADEMICO DE LA MEDIA;DISCAPACIDAD POR CATEGORIA;TALENTOS O CAPACIDADES EXCEPCIONALES;GRUPOS ETNICOS;SITUACION DE CONFLICTO;BILINGUE;ESTRATO_GEO;No_UPZ;NOMBRE_UPZ;SECTOR_CENSAL;X;Y;RESOLUCIONES LICENCIA DE FUNCIONAMIENTO-INTEGRACION-OTRAS (DD-MM-AAAA)
JUNIO 30 - 2014;7;BOSA;111001013676;COLEGIO NUEVO CHILE (IED);;111001013676;NUEVO CHILE;01;A;OFICIAL;DISTRITAL;OFICIAL;URBANA;CL 56 SUR # 72 G - 20;CEMENTERIO JARDINES APOGEO;7806307 -- 7824775 -- 7878247;7824775;cednvochile7@redp.edu.co;Z-NO INFORMA;110741;A;MIXTO;MAÑANA-TARDE-NOCTURNA;BASICA PRIMARIA-BASICA SECUNDARIA-MEDIA;;3,4,5,CICLO2;6,7,8,9,CICLO3-CICLO4;10,11,CICLO5-CICLO6;;EDUCACION TRADICIONAL-EDUCACION PARA JOVENES EN EXTAEDAD Y ADULTOS;EDUCACION TRADICIONAL-EDUCACION PARA JOVENES EN EXTRAEDAD Y ADULTOS;EDUCACION TRADICIONAL-EDUCACION PARA JOVENES EN EXTRAEDAD Y ADULTOS;ACADEMICO;ACADEMICA;Z-NO INFORMA;MOTORA-COGNITIVA;;INDIGENA-AFROCOLOMBIANO;DESPLAZADO-DESVINCULADO-HIJO DESMOVILIZADO;;2;49;APOGEO;4523;90146,03;100805,68;RES 4653 21 NOV 2007 AUTORIZA LA PRESTACION DEL SERVICIO EDUCATIVO - 2953 14 SEP 2011 AUTORIZA LAS CONDICIONES ADMINISTRATIVAS Y ACADEMICAS - 7453 13 NOV 1998 RECONOCE OFICIALMENTE Y AUTORIZA PARA OTORGAR TITULO DE BACHILLER - 2195 (30-07-2002)RES SIN ESCANEAR -3729 22 NOV 2002 ADOPCION NOMBRE - 4653 21 NOV 2007 AMPLIA SERVICIO EDUCATIVO - 6366 8 NOV 1996 AUTORIZA ABRIR NUEVOS CURSOS EN DIFERENTES NIVELES
JUNIO 30 - 2014;7;BOSA;111001013676;COLEGIO NUEVO CHILE (IED);;111102000923;RODRIGO DE BASTIDAS;02;B;OFICIAL;DISTRITAL;OFICIAL;URBANA;CL 56 A SUR # 72 A - 54;OLARTE;7775240;7824775;cednvochile7@redp.edu.co;Z-NO INFORMA;110741;A;MIXTO;MAÑANA-TARDE;PREESCOLAR-BASICA PRIMARIA;0;1,2,3;;;PREESCOLAR ESCOLARIZADO;EDUCACION TRADICIONAL;;;Z-NO APLICA;Z-NO APLICA;Z-NO APLICA;COGNITIVA;;INDIGENA-AFROCOLOMBIANO;DESPLAZADO;;2;49;APOGEO;4523;90318,03;100610,15;RES 4653 21 NOV 2007 AUTORIZA LA PRESTACION DEL SERVICIO EDUCATIVO- 7453 13 NOV 1998 RECONOCE OFICIALMENTE Y AUTORIZA PARA OTORGAR TITULO DE BACHILLER - 2195 (30-07-2002)RES SIN ESCANEAR
JUNIO 30 - 2014;7;BOSA;111001014109;COLEGIO BRASILIA - BOSA (IED);;111001014109;BRASILIA - BOSA;01;A;OFICIAL;DISTRITAL;OFICIAL;URBANA;CL 52 A SUR # 87 D - 45;BRASILIA;7831779 -- 7830816 -- 7831943 -- 7832058 -- 7832725;7830816 EXT 102;cedbrasilia7@redp.edu.co;Z-NO INFORMA;110711;A;MIXTO;MAÑANA-TARDE;BASICA SECUNDARIA-MEDIA;;;6,7,8,9;10,11;;;EDUCACION TRADICIONAL;EDUCACION TRADICIONAL;ACADEMICO;ACADEMICA;Z-NO INFORMA;;;;;;2;84;BOSA OCCIDENTAL;4545;88452,39;103509,24;RES 7453 13 NOV 1998 RECONOCE OFICIALMENTE Y AUTORIZA PARA OTORGAR TITULO DE BACHILLER - 2427 (20-08-2002) INTEGRACION - 1748 24 MAY 2000 AMPLIACION LIC DE FUNCIONAMIENTO - 1749 24 MAYO 2000 LIC DE FUNCIONAMIENTO AMPLIACION - 6366 8 NOV 1996 AUTORIZA ABRIR NUEVOS CURSOS EN DIFERENTES NIVELES - 103 14 ENE 2002 AMPLIA RECONOCIMIENTO OFICIAL - ACUERDO 17 1992 CREA CENTROS EDUCATIVOS OFICIALES
JUNIO 30 - 2014;7;BOSA;111001014109;COLEGIO BRASILIA - BOSA (IED);;111001094480;BRASILIA - BOSA;03;C;OFICIAL;DISTRITAL;OFICIAL;URBANA;CL 52 A SUR # 87 D - 40;BRASILIA;7830816 -- 7764693;7830816 EXT 102;cedbrasilia7@redp.edu.co -- cedbrasiliabosa7@redp.edu.co;Z-NO INFORMA;110711;A;MIXTO;MAÑANA-TARDE;BASICA PRIMARIA;;3,4,5;;;;EDUCACION TRADICIONAL;;;Z-NO APLICA;Z-NO APLICA;Z-NO APLICA;;;;;;2;84;BOSA OCCIDENTAL;4545;88497,37;103530,39;RES 2427 (20-08-2002) INTEGRACION
JUNIO 30 - 2014;7;BOSA;111001014109;COLEGIO BRASILIA - BOSA (IED);;211102000219;LUIS HERNANDO PEREA;02;B;OFICIAL;DISTRITAL;OFICIAL;URBANA;KR 87 J # 55 - 06 SUR;ESCOCIA;7851627;7830816 EXT 101;cedbrasilia7@redp.edu.co;Z-NO INFORMA;110711;A;MIXTO;MAÑANA-TARDE;PREESCOLAR-BASICA PRIMARIA;0;1,2,3;;;PREESCOLAR ESCOLARIZADO;EDUCACION TRADICIONAL;;;Z-NO APLICA;Z-NO APLICA;Z-NO APLICA;;;;;;2;84;BOSA OCCIDENTAL;4547;88012,95;103378,98;RES 7453 13 NOV 1998 RECONOCE OFICIALMENTE Y AUTORIZA PARA OTORGAR TITULO DE BACHILLER - 2427 (20-08-2002) INTEGRACION
JUNIO 30 - 2014;7;BOSA;111001041599;COLEGIO MOTORISTA (CED);;111001041599;MOTORISTA;01;A;OFICIAL;DISTRITAL;OFICIAL;URBANA;CL 57 N BIS SUR # 75 F - 27;CEMENTERIO JARDINES APOGEO;7807604 -- 7795879;7795879;cedmotorista7@redp.edu.co;Z-NO INFORMA;110741;A;MIXTO;MAÑANA-TARDE;PREESCOLAR-BASICA PRIMARIA;-1,0;1,2,3,4,5;;;PREESCOLAR ESCOLARIZADO;EDUCACION TRADICIONAL;;;Z-NO APLICA;Z-NO APLICA;Z-NO APLICA;MOTORA;;;DESPLAZADO-HIJO DESMOVILIZADO;;2;49;APOGEO;4523;89110,81;100169,74;RES 7453 13 NOV 1998 RECONOCE OFICIALMENTE Y AUTORIZA PARA OTORGAR TITULO DE BACHILLER
JUNIO 30 - 2014;7;BOSA;111001046477;COLEGIO GRAN COLOMBIANO (IED);;111001046477;GRAN COLOMBIANO;01;A;OFICIAL;DISTRITAL;OFICIAL;URBANA;CL 73 F SUR # 80 N BIS - 49;GRAN COLOMBIANO;7192393 -- 7196611;7192393;coldigrancolombian7@redp.edu.co;Z-NO INFORMA;110731;A;MIXTO;MAÑANA-TARDE;BASICA PRIMARIA-BASICA SECUNDARIA-MEDIA;;5;6,7,8,9;10,11;;EDUCACION TRADICIONAL;EDUCACION TRADICIONAL;OTRO;TECNICO;OTRA;Z-NO APLICA;;;;DESPLAZADO;;2;85;BOSA CENTRAL;4528;86407,77;101557,10;RES 7453 13 NOV 1998 RECONOCE OFICIALMENTE Y AUTORIZA PARA OTORGAR TITULO DE BACHILLER - 2198 (30-07-2002) INTEGRACION - 3397 23 OCT 2002 ADOPCION NOMBRE- ACUERDO 17 1992 ACLARA DIRECCION
JUNIO 30 - 2014;7;BOSA;111001046477;COLEGIO GRAN COLOMBIANO (IED);;111102000591;LOS LAURELES;02;B;OFICIAL;DISTRITAL;OFICIAL;URBANA;KR 80 K # 73 F - 29 SUR;GRAN COLOMBIANO;7778547;Z-NO INFORMA;coldigrancolombian7@redp.edu.co;Z-NO INFORMA;110731;A;MIXTO;MAÑANA-TARDE;PREESCOLAR-BASICA PRIMARIA;0;1,2,3,4;;;PREESCOLAR ESCOLARIZADO;EDUCACION TRADICIONAL;;;Z-NO APLICA;Z-NO APLICA;Z-NO APLICA;;;;DESPLAZADO;;2;85;BOSA CENTRAL;4528;86371,97;101444,56;RES 2198 (30-07-2002) INTEGRACION
JUNIO 30 - 2014;7;BOSA;111001046477;COLEGIO GRAN COLOMBIANO (IED);;111102000893;LOS NARANJOS;04;D;OFICIAL;DISTRITAL;OFICIAL;URBANA;CL 72 A SUR # 80 J - 20;EL RETAZO;7771120;Z-NO INFORMA;coldigrancolombian7@redp.edu.co;Z-NO INFORMA;110731;A;MIXTO;MAÑANA-TARDE;PREESCOLAR-BASICA PRIMARIA;0;1,2,3,4;;;PREESCOLAR ESCOLARIZADO;EDUCACION TRADICIONAL;;;Z-NO APLICA;Z-NO APLICA;Z-NO APLICA;;;;DESPLAZADO;;2;85;BOSA CENTRAL;4528;86782,07;101322,84;RES 7453 13 NOV 1998 RECONOCE OFICIALMENTE Y AUTORIZA PARA OTORGAR TITULO DE BACHILLER -2198 (30-07-2002) INTEGRACION
JUNIO 30 - 2014;7;BOSA;111001046591;COLEGIO JOSE ANTONIO GALAN (IED);;111001046591;JOSE ANTONIO GALAN;01;A;OFICIAL;DISTRITAL;OFICIAL;URBANA;KR 78 J # 58 M - 22 SUR;JOSE ANTONIO GALAN;7752586;7752586 EXT 107;iedjoseantoniogalan7@gmail.com -- escdijoseantonioga7@redp.edu.co;Z-NO INFORMA;110741;A;MIXTO;MAÑANA-TARDE;PREESCOLAR-BASICA PRIMARIA-BASICA SECUNDARIA-MEDIA;-1,0;1,2,3,4,5;6,7,8,9;10,11;PREESCOLAR ESCOLARIZADO;EDUCACION TRADICIONAL;EDUCACION TRADICIONAL;EDUCACION TRADICIONAL;ACADEMICO;ACADEMICA;Z-NO INFORMA;;;INDIGENA-AFROCOLOMBIANO;DESPLAZADO-DESVINCULADO;;2;85;BOSA CENTRAL;4521;88780,14;101101,06;RES 7453 13 NOV 1998 RECONOCE OFICIALMENTE Y AUTORIZA PARA OTORGAR TITULO DE BACHILLER - 4730 28 NOV 2007 AMPLIA SERIVCIO EDUCATIVO -2542 28 AGOS 2002 UNIFICA ADMINISTRACION 
JUNIO 30 - 2014;7;BOSA;111001086606;COLEGIO LLANO ORIENTAL (IED);;111001086606;LLANO ORIENTAL;01;A;OFICIAL;DISTRITAL;OFICIAL;URBANA;CL 73 B SUR # 78 A BIS - 15;JOSE MARIA CARBONELL;7808458 -- 7809113 -- 7808114 -- 7196644;7808114 EXT 102;cedllanooriental7@redp.edu.co;Z-NO INFORMA;110731;A;MIXTO;MAÑANA-TARDE;PREESCOLAR-BASICA PRIMARIA-BASICA SECUNDARIA-MEDIA;0;1,2,3,4,5;6,7,8,9;10,11;PREESCOLAR ESCOLARIZADO;EDUCACION TRADICIONAL;EDUCACION TRADICIONAL;EDUCACION TRADICIONAL;ACADEMICO;ACADEMICA;Z-NO INFORMA;OTRA;;;DESPLAZADO;;2;85;BOSA CENTRAL;4527;86403,15;100798,87;RES 7453 13 NOV 1998 RECONOCE OFICIALMENTE Y AUTORIZA PARA OTORGAR TITULO DE BACHILLER - 2539 28 AGOS 2002 UNIFICA ADMINISTRACION - ACUERDO 17 1992 CREA CENTROS EDUCATIVOS OFICIALES - 2406 17 JUL 2000 AUTORIZA PARA REALIZAR EXAMENES DE VALIDACION
JUNIO 30 - 2014;7;BOSA;111001086754;COLEGIO LA CONCEPCION (IED);;111001086754;LA CONCEPCION;01;A;OFICIAL;DISTRITAL;OFICIAL;URBANA;KR 87 K # 69 - 40 SUR;CHICO SUR;7855718;Z-NO INFORMA;cedlaconcepcion7@redp.edu.co;Z-NO INFORMA;110721;A;MIXTO;MAÑANA-TARDE;PREESCOLAR-BASICA PRIMARIA;0;4,5;;;PREESCOLAR ESCOLARIZADO;EDUCACION TRADICIONAL;;;Z-NO APLICA;Z-NO APLICA;Z-NO APLICA;VISUAL-MOTORA-COGNITIVA;;INDIGENA;DESPLAZADO;;2;84;BOSA OCCIDENTAL;4526;86955,65;102920,89;RES 7453 13 NOV 1998 RECONOCE OFICIALMENTE Y AUTORIZA PARA OTORGAR TITULO DE BACHILLER - 07-0215 28 MAY 2004 AMPLIA SERVICIO EDUCATIVO
JUNIO 30 - 2014;7;BOSA;111001086754;COLEGIO LA CONCEPCION (IED);;111001104132;NUESTRA SEÑORA DE LOURDES;02;B;OFICIAL;DISTRITAL;OFICIAL;URBANA;KR 87 K # 69 A - 26 SUR;LA INDEPENDENCIA;7848875 -- 7855718;Z-NO INFORMA;cedlaconcepcion7@redp.edu.co;Z-NO INFORMA;110721;A;MIXTO;MAÑANA-TARDE;BASICA PRIMARIA-BASICA SECUNDARIA;;1,2,3,4;6,7,8,9;;;EDUCACION TRADICIONAL;EDUCACION TRADICIONAL;;Z-NO APLICA;Z-NO APLICA;Z-NO APLICA;AUDITIVA-MOTORA-COGNITIVA;;INDIGENA-AFROCOLOMBIANO;DESPLAZADO;;2;84;BOSA OCCIDENTAL;4526;86888,12;102910,98;
JUNIO 30 - 2014;7;BOSA;111001098876;COLEGIO CAFAM LA ESPERANZA (CED);;111001098876;COLEGIO CAFAM LA ESPERANZA (CED);01;A;OFICIAL;DISTRITAL - CONCESION;OFICIAL;URBANA;CL 77 A SUR # 86 - 40;SAN DIEGO BOSA;7400914 -- 7405947;7400914 EXT 111;iedlaesperanza@cafam.com.co;Z-NO INFORMA;110731;A;MIXTO;COMPLETA-FINDESEMANA;PREESCOLAR-BASICA PRIMARIA-BASICA SECUNDARIA-MEDIA;0;1,2,3,4,5,CICLO2;6,7,8,9,CICLO3-CICLO4;10,11,CICLO5-CICLO6;PREESCOLAR ESCOLARIZADO;EDUCACION TRADICIONAL-EDUCACION PARA JOVENES EN EXTAEDAD Y ADULTOS;EDUCACION TRADICIONAL-EDUCACION PARA JOVENES EN EXTRAEDAD Y ADULTOS;EDUCACION TRADICIONAL-EDUCACION PARA JOVENES EN EXTRAEDAD Y ADULTOS;ACADEMICO;ACADEMICA;Z-NO INFORMA;MOTORA;;INDIGENA-AFROCOLOMBIANO;DESPLAZADO;;2;85;BOSA CENTRAL;4527;85840,68;101480,67;RES 1337 6 MAY 2003 LIC DE FUNCIONAMIENTO AMPLIACION - 8757 15 DIC 2001 LIC DE FUNCIONAMIENTO - 3282 7 NOV 2003 AMPLIA SERVICIO EDUCATIVO
JUNIO 30 - 2014;7;BOSA;111001098884;COLEGIO CAFAM LOS NARANJOS (CED);;111001098884;COLEGIO CAFAM LOS NARANJOS (CED);01;A;OFICIAL;DISTRITAL - CONCESION;OFICIAL;URBANA;KR 80 M # 71 C - 31 SUR;LOS NARANJOS;7829531;7829531;cafamnaranjos@yahoo.com.ar;www.cafamnanrajos.com;110731;A;MIXTO;COMPLETA-FINDESEMANA;PREESCOLAR-BASICA PRIMARIA-BASICA SECUNDARIA-MEDIA;0;1,2,3,4,5,CICLO2;6,7,8,9,CICLO3-CICLO4;10,11,CICLO5-CICLO6;PREESCOLAR ESCOLARIZADO;EDUCACION TRADICIONAL-EDUCACION PARA JOVENES EN EXTAEDAD Y ADULTOS;EDUCACION TRADICIONAL-EDUCACION PARA JOVENES EN EXTRAEDAD Y ADULTOS;EDUCACION TRADICIONAL-EDUCACION PARA JOVENES EN EXTRAEDAD Y ADULTOS;ACADEMICO;ACADEMICA;Z-NO INFORMA;;;;;;2;85;BOSA CENTRAL;4528;86971,64;101414,36;RES 2953 14 SEP 2011 AUTORIZA LAS CONDICIONES ADMINISTRATIVAS Y ACADEMICAS - 3283 7 NOV 2003 RATIFICA LIC DE FUNCIONAMIENTO - 1774 12 JUN 2002 LIC DE FUNCIONAMIENTO
JUNIO 30 - 2014;7;BOSA;111001100064;COLEGIO ARGELIA - BANCO POPULAR (CED);;111001100064;COLEGIO ARGELIA - BANCO POPULAR (CED);01;A;OFICIAL;DISTRITAL - CONCESION;OFICIAL;URBANA;CL 60 S # 89 A - 12;BOSA ARGELIA;7807352 -- 7751187;7751187;info@alianzaeducativa.edu.co;www.alianzaeducativa.edu.co;110731;A;MIXTO;COMPLETA;PREESCOLAR-BASICA PRIMARIA-BASICA SECUNDARIA-MEDIA;0;1,2,3,4,5;6,7,8,9;10,11;PREESCOLAR ESCOLARIZADO;EDUCACION TRADICIONAL;EDUCACION TRADICIONAL;EDUCACION TRADICIONAL;ACADEMICO;ACADEMICA;Z-NO INFORMA;MOTORA-COGNITIVA;;INDIGENA-RAIZAL;DESPLAZADO;;2;85;BOSA CENTRAL;4522;87964,39;101729,87;RES 3365 18 OC T 2002 LIC DE FUNCIONAMIENTO
JUNIO 30 - 2014;7;BOSA;111001100072;COLEGIO LA LIBERTAD - SANTIAGO DE LAS ATALAYAS (CED);;111001100072;COLEGIO LA LIBERTAD - SANTIAGO DE LAS ATALAYAS (CED);01;A;OFICIAL;DISTRITAL - CONCESION;OFICIAL;URBANA;CL 61 SUR # 103 - 33;BOSA LA LIBERTAD;7844024 -- 7844020 -- 7837172;7837172;info@alianzaeducativa.edu.co;www.alianzaeducativa.edu.co;110711;A;MIXTO;COMPLETA;PREESCOLAR-BASICA PRIMARIA-BASICA SECUNDARIA-MEDIA;0;1,2,3,4,5;6,7,8,9;10,11;PREESCOLAR ESCOLARIZADO;OTRO ;OTRO;OTRO;ACADEMICO;ACADEMICA;Z-NO INFORMA;;;INDIGENA-AFROCOLOMBIANO;DESPLAZADO;;2;84;BOSA OCCIDENTAL;4526;87157,34;103603,27;RES 7453 13 NOV 1998 RECONOCE OFICIALMENTE Y AUTORIZA PARA OTORGAR TITULO DE BACHILLER - 3597 13 NOV 2002 LIC DE FUNCIONAMIENTO
JUNIO 30 - 2014;7;BOSA;111001104051;COLEGIO FE Y ALEGRIA SAN IGNACIO (IED);;111001104051;COLEGIO FE Y ALEGRIA SAN IGNACIO (IED);01;A;OFICIAL;DISTRITAL - CONCESION;OFICIAL;URBANA;CL 56 F SUR # 91 D - 14;SAN MIGUEL;5797771 -- 5797596;5797798;sanignacio@feyalegria.org.co;www.feyalegria.org.co;110711;A;MIXTO;COMPLETA;PREESCOLAR-BASICA PRIMARIA-BASICA SECUNDARIA-MEDIA;0;1,2,3,4,5;6,7,8,9;10,11;PREESCOLAR ESCOLARIZADO;EDUCACION TRADICIONAL-OTRO;EDUCACION TRADICIONAL-OTRO;EDUCACION TRADICIONAL-OTRO;ACADEMICO;ACADEMICA;Z-NO INFORMA;MOTORA-COGNITIVA;;INDIGENA-AFROCOLOMBIANO;DESPLAZADO;;1;86;EL PORVENIR;4543;87589,14;104118,36;RES 3743 13 SEP 2006 LIC DE FUNCIONAMIENTO
JUNIO 30 - 2014;7;BOSA;111001104183;COLEGIO LEONARDO POSADA PEDRAZA (IED);;111001104183;LEONARDO POSADA PEDRAZA;01;A;OFICIAL;DISTRITAL;OFICIAL;URBANA;KR 92 # 72 - 42 SUR;SAN BERNARDINO XVII;7234586 -- 7234587 -- 7234588 -- 7234589 -- 7234590;7234589 EXT 102;iedleoposaped@redp.edu.co;www.leonardoposadapedraza.org;110721;A;MIXTO;MAÑANA-TARDE;PREESCOLAR-BASICA PRIMARIA-BASICA SECUNDARIA-MEDIA;0;1,2,3,4,5;6,7,8,9;10,11;PREESCOLAR ESCOLARIZADO;EDUCACION TRADICIONAL;EDUCACION TRADICIONAL;EDUCACION TRADICIONAL;ACADEMICO;ACADEMICA;Z-NO INFORMA;AUDITIVA-VISUAL-MOTORA-COGNITIVA-MULTIPLE;;;DESPLAZADO;;2;87;TINTAL SUR;4526;86273,41;103403,75;07-0683 (09-AGO-2013) CAMBIA JORNADA - 2953 14-SEP-2011 AUTORIZA LAS CONDICIONES ADMINISTRATIVAS Y ACADEMICAS - 3495 (26-AGO-2005) LIC DE FUNCIONAMIENTO
JUNIO 30 - 2014;7;BOSA;111001104299;COLEGIO ALFONSO REYES ECHANDIA (IED);;111001104299;ALFONSO REYES ECHANDIA;01;A;OFICIAL;DISTRITAL;OFICIAL;URBANA;KR 86 # 74 - 00 SUR;LOS LAURELES;7804469;7794858;iedalfonsoreyesechan@redp.edu.co;Z-NO INFORMA;110721;A;MIXTO;MAÑANA-TARDE;PREESCOLAR-BASICA PRIMARIA-BASICA SECUNDARIA-MEDIA;0;1,2,3,4,5;6,7,8,9;10,11;PREESCOLAR ESCOLARIZADO;EDUCACION TRADICIONAL;EDUCACION TRADICIONAL;EDUCACION TRADICIONAL;ACADEMICO;ACADEMICA;Z-NO INFORMA;AUDITIVA-VISUAL-MOTORA-COGNITIVA-OTRA;;INDIGENA-AFROCOLOMBIANO-RAIZAL;DESPLAZADO;;0;85;BOSA CENTRAL;4528;86360,68;102155,78;RES 2953 14 SEP 2011 AUTORIZA LAS CONDICIONES ADMINISTRATIVAS Y ACADEMICAS - 2518 (20-06-2007) LIC DE FUNCIONAMIENTO
JUNIO 30 - 2014;7;BOSA;111001104302;COLEGIO ORLANDO HIGUITA ROJAS (IED);;111001104302;ORLANDO HIGUITA ROJAS;01;A;OFICIAL;DISTRITAL;OFICIAL;URBANA;CL 57 SUR # 87 H - 03;ESCOCIA;7859237 -- 7859189 -- 7859206 -- 7859265;7859237;colorlandohiguitaroj@redp.edu.co;Z-NO INFORMA;110711;A;MIXTO;MAÑANA-TARDE;PREESCOLAR-BASICA PRIMARIA-BASICA SECUNDARIA-MEDIA;0;1,2,3,4,5;6,7,8,9;10,11;PREESCOLAR ESCOLARIZADO;EDUCACION TRADICIONAL;EDUCACION TRADICIONAL;EDUCACION TRADICIONAL;ACADEMICO;ACADEMICA;Z-NO INFORMA;MOTORA-COGNITIVA;;INDIGENA-AFROCOLOMBIANO;DESPLAZADO;;2;84;BOSA OCCIDENTAL;4547;87756,75;103180,18;RES 2946 (24-07-2007) LIC DE FUNCIONAMIENTO
JUNIO 30 - 2014;7;BOSA;111001104302;COLEGIO ORLANDO HIGUITA ROJAS (IED);;211102000251;JUAN MAXIMILIANO AMBROSIO;02;B;OFICIAL;DISTRITAL;OFICIAL;URBANA;CL 57 SUR # 86 F - 30;EL DANUBIO AZUL;7837318;7837318;colorlandohiguitaroj@redp.edu.co;Z-NO INFORMA;110711;A;MIXTO;MAÑANA-TARDE;PREESCOLAR-BASICA PRIMARIA;0;1,2,3,4,5;;;PREESCOLAR ESCOLARIZADO;EDUCACION TRADICIONAL;;;Z-NO APLICA;Z-NO APLICA;Z-NO APLICA;COGNITIVA-AUTISMO;;INDIGENA-AFROCOLOMBIANO;DESPLAZADO-HIJO DESMOVILIZADO;;2;84;BOSA OCCIDENTAL;4547;88118,84;102952,78;RES 2946 (24-07-2007) LIC DE FUNCIONAMIENTO PROVISIONAL- 7453 13 NOV 1998 RECONOCE OFICIALMENTE Y AUTORIZA PARA OTORGAR TITULO DE BACHILLER
JUNIO 30 - 2014;7;BOSA;111001104329;COLEGIO CARLOS PIZARRO LEON GOMEZ (IED);;111001104329;CARLOS PIZARRO LEON GOMEZ;01;A;OFICIAL;DISTRITAL;OFICIAL;URBANA;CL 72 SUR # 100 A - 71;SAN BERNARDINO XVII;7234591 -- 7234592 -- 7234593 -- 7234594 -- 7234595;7234594 EXT 120;iedcarlospizarroleon@redp.edu.co;Z-NO INFORMA;110721;A;MIXTO;MAÑANA-TARDE;PREESCOLAR-BASICA PRIMARIA-BASICA SECUNDARIA-MEDIA;-2,-1,0;1,2,3,4,5;6,7,8,9;10,11;PREESCOLAR ESCOLARIZADO;EDUCACION TRADICIONAL-ACELERACION DEL APRENDIZAJE;EDUCACION TRADICIONAL;EDUCACION TRADICIONAL;ACADEMICO;ACADEMICA;Z-NO INFORMA;COGNITIVA-OTRA;;;DESPLAZADO;;0;87;TINTAL SUR;SIN SECTOR;85826,67;104342,31;RES 2953 14 SEP 2011 AUTORIZA LAS CONDICIONES ADMINISTRATIVAS Y ACADEMICAS - 2517 (20-06-2007) LIC DE FUNCIONAMIENTO - 4642 21 NOV 2007 INTEGRACION - 07-0229 (19-04-2010)
JUNIO 30 - 2014;7;BOSA;111001106950;COLEGIO ALFONSO LOPEZ MICHELSEN (IED);;111001106950;ALFONSO LOPEZ MICHELSEN;01;A;OFICIAL;DISTRITAL;OFICIAL;RURAL (EN EXPANSION);KR 98 B # 74 - 68 SUR;SAN BERNARDINO XIX;3564974 -- 3564975 -- 3564976 -- 3564977 -- 3564978;3564974 EXT 101-103;colalfonzolopezmiche@redp.edu.co;Z-NO INFORMA;110721;A;MIXTO;MAÑANA-TARDE;PREESCOLAR-BASICA PRIMARIA-BASICA SECUNDARIA-MEDIA;0;1,2,3,4,5;6,7,8,9;10,11;PREESCOLAR ESCOLARIZADO;EDUCACION TRADICIONAL;EDUCACION TRADICIONAL;EDUCACION TRADICIONAL;ACADEMICO;ACADEMICA;Z-NO INFORMA;;;AFROCOLOMBIANO;DESPLAZADO;;2;87;TINTAL SUR;SIN SECTOR;85698,21;103863,24;RES 2991 (25-07-2007)LICENCIA DE FUNCIONAMIENTO - 4601 16 NOV 2007 ADOPCION NOMBRE
JUNIO 30 - 2014;7;BOSA;111001106968;COLEGIO JOSE FRANCISCO SOCARRAS (IED);;111001106968;JOSE FRANCISCO SOCARRAS;01;A;OFICIAL;DISTRITAL;OFICIAL;URBANA;KR 88 C # 66 A - 03 SUR;SAN ANTONIO;7238531 -- 7238469 -- 7238530;7238530;josefrancisco.socarras@gmail.com -- coldisjosefrancsoc@redp.edu.co;Z-NO INFORMA;110721;A;MIXTO;MAÑANA-TARDE;PREESCOLAR-BASICA PRIMARIA-BASICA SECUNDARIA-MEDIA;0;1,2,3,4,5;6,7,8,9;10,11;PREESCOLAR ESCOLARIZADO;EDUCACION TRADICIONAL;EDUCACION TRADICIONAL;EDUCACION TRADICIONAL;ACADEMICO;ACADEMICA;Z-NO INFORMA;;;;DESPLAZADO;;2;84;BOSA OCCIDENTAL;4526;86986,48;103314,46;RES 3333 (02-09-2008) LIC DE FUNCIONAMIENTO
